filename,width,height,class,xmin,ymin,xmax,ymax
f--59-_jpg.rf.b24c405bf622df3bc637f4465ab62811.jpg,563,537,Microplastic,0,500,51,536
d--63-_jpg.rf.b897950c06d977c081d00ce9dacb0f20.jpg,563,537,Microplastic,52,0,166,91
d--63-_jpg.rf.b897950c06d977c081d00ce9dacb0f20.jpg,563,537,Microplastic,0,285,81,410
d--63-_jpg.rf.b897950c06d977c081d00ce9dacb0f20.jpg,563,537,Microplastic,257,384,391,481
d--63-_jpg.rf.b897950c06d977c081d00ce9dacb0f20.jpg,563,537,Microplastic,364,464,506,536
a--57-_jpg.rf.b4c5513821106bc7e676e0cc1767583f.jpg,563,537,Microplastic,265,129,348,217
a--57-_jpg.rf.b4c5513821106bc7e676e0cc1767583f.jpg,563,537,Microplastic,464,303,538,368
a--57-_jpg.rf.b4c5513821106bc7e676e0cc1767583f.jpg,563,537,Microplastic,231,296,302,377
a--57-_jpg.rf.b4c5513821106bc7e676e0cc1767583f.jpg,563,537,Microplastic,83,280,174,348
47_jpg.rf.b41454a637a141320ccdbd4fd48122bf.jpg,563,537,Microplastic,112,144,149,195
47_jpg.rf.b41454a637a141320ccdbd4fd48122bf.jpg,563,537,Microplastic,297,253,322,275
47_jpg.rf.b41454a637a141320ccdbd4fd48122bf.jpg,563,537,Microplastic,296,298,317,323
47_jpg.rf.b41454a637a141320ccdbd4fd48122bf.jpg,563,537,Microplastic,287,363,326,394
47_jpg.rf.b41454a637a141320ccdbd4fd48122bf.jpg,563,537,Microplastic,100,259,117,287
47_jpg.rf.b41454a637a141320ccdbd4fd48122bf.jpg,563,537,Microplastic,67,298,83,334
47_jpg.rf.b41454a637a141320ccdbd4fd48122bf.jpg,563,537,Microplastic,350,344,365,365
47_jpg.rf.b41454a637a141320ccdbd4fd48122bf.jpg,563,537,Microplastic,382,298,401,333
47_jpg.rf.b41454a637a141320ccdbd4fd48122bf.jpg,563,537,Microplastic,408,351,423,379
47_jpg.rf.b41454a637a141320ccdbd4fd48122bf.jpg,563,537,Microplastic,496,294,512,319
47_jpg.rf.b41454a637a141320ccdbd4fd48122bf.jpg,563,537,Microplastic,499,224,513,244
47_jpg.rf.b41454a637a141320ccdbd4fd48122bf.jpg,563,537,Microplastic,553,384,562,416
47_jpg.rf.b41454a637a141320ccdbd4fd48122bf.jpg,563,537,Microplastic,374,104,398,132
47_jpg.rf.b41454a637a141320ccdbd4fd48122bf.jpg,563,537,Microplastic,233,78,252,97
47_jpg.rf.b41454a637a141320ccdbd4fd48122bf.jpg,563,537,Microplastic,383,151,404,166
47_jpg.rf.b41454a637a141320ccdbd4fd48122bf.jpg,563,537,Microplastic,419,146,431,159
47_jpg.rf.b41454a637a141320ccdbd4fd48122bf.jpg,563,537,Microplastic,336,7,352,23
a--1-_jpg.rf.b3525a73e8fa8ebbb786424d09a0bed1.jpg,563,537,Microplastic,79,3,168,75
a--1-_jpg.rf.b3525a73e8fa8ebbb786424d09a0bed1.jpg,563,537,Microplastic,0,238,41,311
a--1-_jpg.rf.b3525a73e8fa8ebbb786424d09a0bed1.jpg,563,537,Microplastic,55,442,154,536
169_jpg.rf.b3b97dbfc52aa6836e9205da92746f8a.jpg,563,537,Microplastic,60,92,98,131
169_jpg.rf.b3b97dbfc52aa6836e9205da92746f8a.jpg,563,537,Microplastic,255,140,274,156
169_jpg.rf.b3b97dbfc52aa6836e9205da92746f8a.jpg,563,537,Microplastic,365,169,393,186
169_jpg.rf.b3b97dbfc52aa6836e9205da92746f8a.jpg,563,537,Microplastic,382,189,406,211
169_jpg.rf.b3b97dbfc52aa6836e9205da92746f8a.jpg,563,537,Microplastic,54,194,82,214
169_jpg.rf.b3b97dbfc52aa6836e9205da92746f8a.jpg,563,537,Microplastic,309,292,348,342
169_jpg.rf.b3b97dbfc52aa6836e9205da92746f8a.jpg,563,537,Microplastic,22,335,57,364
169_jpg.rf.b3b97dbfc52aa6836e9205da92746f8a.jpg,563,537,Microplastic,242,353,258,380
169_jpg.rf.b3b97dbfc52aa6836e9205da92746f8a.jpg,563,537,Microplastic,112,374,133,402
169_jpg.rf.b3b97dbfc52aa6836e9205da92746f8a.jpg,563,537,Microplastic,154,404,188,457
169_jpg.rf.b3b97dbfc52aa6836e9205da92746f8a.jpg,563,537,Microplastic,264,434,296,467
169_jpg.rf.b3b97dbfc52aa6836e9205da92746f8a.jpg,563,537,Microplastic,0,505,20,527
f--142-_jpg.rf.b328a493de4fb2ac27cde9e95fd16308.jpg,563,537,Microplastic,475,184,517,243
f--142-_jpg.rf.b328a493de4fb2ac27cde9e95fd16308.jpg,563,537,Microplastic,492,349,537,390
f--142-_jpg.rf.b328a493de4fb2ac27cde9e95fd16308.jpg,563,537,Microplastic,437,389,496,509
f--142-_jpg.rf.b328a493de4fb2ac27cde9e95fd16308.jpg,563,537,Microplastic,345,462,434,514
f--142-_jpg.rf.b328a493de4fb2ac27cde9e95fd16308.jpg,563,537,Microplastic,0,485,56,536
f--142-_jpg.rf.b328a493de4fb2ac27cde9e95fd16308.jpg,563,537,Microplastic,58,504,95,536
97_jpg.rf.ad1f21bff6e20243eddab1aa34af91d8.jpg,563,537,Microplastic,165,19,181,36
97_jpg.rf.ad1f21bff6e20243eddab1aa34af91d8.jpg,563,537,Microplastic,247,32,274,51
97_jpg.rf.ad1f21bff6e20243eddab1aa34af91d8.jpg,563,537,Microplastic,231,64,243,83
97_jpg.rf.ad1f21bff6e20243eddab1aa34af91d8.jpg,563,537,Microplastic,136,75,164,98
97_jpg.rf.ad1f21bff6e20243eddab1aa34af91d8.jpg,563,537,Microplastic,393,140,415,158
97_jpg.rf.ad1f21bff6e20243eddab1aa34af91d8.jpg,563,537,Microplastic,292,158,303,174
97_jpg.rf.ad1f21bff6e20243eddab1aa34af91d8.jpg,563,537,Microplastic,445,165,462,184
97_jpg.rf.ad1f21bff6e20243eddab1aa34af91d8.jpg,563,537,Microplastic,276,173,288,188
97_jpg.rf.ad1f21bff6e20243eddab1aa34af91d8.jpg,563,537,Microplastic,6,174,29,198
97_jpg.rf.ad1f21bff6e20243eddab1aa34af91d8.jpg,563,537,Microplastic,247,208,263,227
97_jpg.rf.ad1f21bff6e20243eddab1aa34af91d8.jpg,563,537,Microplastic,61,220,77,246
97_jpg.rf.ad1f21bff6e20243eddab1aa34af91d8.jpg,563,537,Microplastic,277,233,291,249
97_jpg.rf.ad1f21bff6e20243eddab1aa34af91d8.jpg,563,537,Microplastic,260,248,271,262
97_jpg.rf.ad1f21bff6e20243eddab1aa34af91d8.jpg,563,537,Microplastic,348,257,371,286
97_jpg.rf.ad1f21bff6e20243eddab1aa34af91d8.jpg,563,537,Microplastic,326,270,342,285
97_jpg.rf.ad1f21bff6e20243eddab1aa34af91d8.jpg,563,537,Microplastic,521,308,534,334
97_jpg.rf.ad1f21bff6e20243eddab1aa34af91d8.jpg,563,537,Microplastic,346,335,364,361
97_jpg.rf.ad1f21bff6e20243eddab1aa34af91d8.jpg,563,537,Microplastic,51,339,73,359
97_jpg.rf.ad1f21bff6e20243eddab1aa34af91d8.jpg,563,537,Microplastic,220,374,234,396
a--84-_jpg.rf.b3bb6d47e23cfcc8e731f1556f9b8a71.jpg,563,537,Microplastic,129,144,196,206
a--84-_jpg.rf.b3bb6d47e23cfcc8e731f1556f9b8a71.jpg,563,537,Microplastic,0,350,85,439
a--84-_jpg.rf.b3bb6d47e23cfcc8e731f1556f9b8a71.jpg,563,537,Microplastic,191,385,265,461
a--84-_jpg.rf.b3bb6d47e23cfcc8e731f1556f9b8a71.jpg,563,537,Microplastic,331,348,391,421
a--84-_jpg.rf.b3bb6d47e23cfcc8e731f1556f9b8a71.jpg,563,537,Microplastic,394,226,453,299
91_jpg.rf.b776c6202b5a345bdb047c160b6d389c.jpg,563,537,Microplastic,103,30,128,55
91_jpg.rf.b776c6202b5a345bdb047c160b6d389c.jpg,563,537,Microplastic,245,32,277,73
91_jpg.rf.b776c6202b5a345bdb047c160b6d389c.jpg,563,537,Microplastic,302,75,334,105
91_jpg.rf.b776c6202b5a345bdb047c160b6d389c.jpg,563,537,Microplastic,208,82,234,108
91_jpg.rf.b776c6202b5a345bdb047c160b6d389c.jpg,563,537,Microplastic,342,95,381,118
91_jpg.rf.b776c6202b5a345bdb047c160b6d389c.jpg,563,537,Microplastic,58,105,84,126
91_jpg.rf.b776c6202b5a345bdb047c160b6d389c.jpg,563,537,Microplastic,129,115,153,137
91_jpg.rf.b776c6202b5a345bdb047c160b6d389c.jpg,563,537,Microplastic,26,148,44,173
91_jpg.rf.b776c6202b5a345bdb047c160b6d389c.jpg,563,537,Microplastic,335,210,360,238
91_jpg.rf.b776c6202b5a345bdb047c160b6d389c.jpg,563,537,Microplastic,282,244,314,275
91_jpg.rf.b776c6202b5a345bdb047c160b6d389c.jpg,563,537,Microplastic,345,250,371,270
91_jpg.rf.b776c6202b5a345bdb047c160b6d389c.jpg,563,537,Microplastic,282,280,305,301
91_jpg.rf.b776c6202b5a345bdb047c160b6d389c.jpg,563,537,Microplastic,123,285,144,307
91_jpg.rf.b776c6202b5a345bdb047c160b6d389c.jpg,563,537,Microplastic,7,439,29,460
a--41-_jpg.rf.aec0bc88c8b85824f19d52644ea19b70.jpg,563,537,Microplastic,106,306,182,394
a--41-_jpg.rf.aec0bc88c8b85824f19d52644ea19b70.jpg,563,537,Microplastic,115,182,191,233
a--41-_jpg.rf.aec0bc88c8b85824f19d52644ea19b70.jpg,563,537,Microplastic,354,36,432,90
a--41-_jpg.rf.aec0bc88c8b85824f19d52644ea19b70.jpg,563,537,Microplastic,407,371,474,433
a--41-_jpg.rf.aec0bc88c8b85824f19d52644ea19b70.jpg,563,537,Microplastic,59,432,139,509
f--162-_jpg.rf.b40271f86dda53317eb1b2357193a640.jpg,563,537,Microplastic,424,9,475,77
f--162-_jpg.rf.b40271f86dda53317eb1b2357193a640.jpg,563,537,Microplastic,74,109,108,161
f--162-_jpg.rf.b40271f86dda53317eb1b2357193a640.jpg,563,537,Microplastic,119,180,143,211
f--162-_jpg.rf.b40271f86dda53317eb1b2357193a640.jpg,563,537,Microplastic,259,262,298,303
f--162-_jpg.rf.b40271f86dda53317eb1b2357193a640.jpg,563,537,Microplastic,145,295,190,355
24_jpg.rf.b80589f1055481940f5e6852df90913f.jpg,563,537,Microplastic,69,124,99,153
24_jpg.rf.b80589f1055481940f5e6852df90913f.jpg,563,537,Microplastic,117,200,140,225
24_jpg.rf.b80589f1055481940f5e6852df90913f.jpg,563,537,Microplastic,0,350,35,364
24_jpg.rf.b80589f1055481940f5e6852df90913f.jpg,563,537,Microplastic,4,367,35,394
24_jpg.rf.b80589f1055481940f5e6852df90913f.jpg,563,537,Microplastic,49,359,68,373
24_jpg.rf.b80589f1055481940f5e6852df90913f.jpg,563,537,Microplastic,39,234,61,264
24_jpg.rf.b80589f1055481940f5e6852df90913f.jpg,563,537,Microplastic,106,313,121,342
24_jpg.rf.b80589f1055481940f5e6852df90913f.jpg,563,537,Microplastic,192,318,215,343
24_jpg.rf.b80589f1055481940f5e6852df90913f.jpg,563,537,Microplastic,190,440,211,463
24_jpg.rf.b80589f1055481940f5e6852df90913f.jpg,563,537,Microplastic,76,442,106,459
24_jpg.rf.b80589f1055481940f5e6852df90913f.jpg,563,537,Microplastic,230,403,248,423
24_jpg.rf.b80589f1055481940f5e6852df90913f.jpg,563,537,Microplastic,202,416,234,441
24_jpg.rf.b80589f1055481940f5e6852df90913f.jpg,563,537,Microplastic,339,352,349,367
24_jpg.rf.b80589f1055481940f5e6852df90913f.jpg,563,537,Microplastic,339,323,358,336
24_jpg.rf.b80589f1055481940f5e6852df90913f.jpg,563,537,Microplastic,282,279,303,301
24_jpg.rf.b80589f1055481940f5e6852df90913f.jpg,563,537,Microplastic,355,245,387,265
24_jpg.rf.b80589f1055481940f5e6852df90913f.jpg,563,537,Microplastic,294,133,313,170
24_jpg.rf.b80589f1055481940f5e6852df90913f.jpg,563,537,Microplastic,330,164,349,187
24_jpg.rf.b80589f1055481940f5e6852df90913f.jpg,563,537,Microplastic,330,196,348,208
24_jpg.rf.b80589f1055481940f5e6852df90913f.jpg,563,537,Microplastic,221,181,227,208
24_jpg.rf.b80589f1055481940f5e6852df90913f.jpg,563,537,Microplastic,248,189,260,210
f--157-_jpg.rf.b6752ccdfe244dd4d51e6ca9efb7801d.jpg,563,537,Microplastic,397,47,492,170
f--157-_jpg.rf.b6752ccdfe244dd4d51e6ca9efb7801d.jpg,563,537,Microplastic,0,457,39,530
f--157-_jpg.rf.b6752ccdfe244dd4d51e6ca9efb7801d.jpg,563,537,Microplastic,320,499,376,536
f--157-_jpg.rf.b6752ccdfe244dd4d51e6ca9efb7801d.jpg,563,537,Microplastic,190,0,263,22
b--182-_jpg.rf.b9cf79c57759d2ef6e99a3e857f2ef71.jpg,563,537,Microplastic,222,0,256,16
b--182-_jpg.rf.b9cf79c57759d2ef6e99a3e857f2ef71.jpg,563,537,Microplastic,52,0,90,33
b--182-_jpg.rf.b9cf79c57759d2ef6e99a3e857f2ef71.jpg,563,537,Microplastic,124,39,159,80
b--182-_jpg.rf.b9cf79c57759d2ef6e99a3e857f2ef71.jpg,563,537,Microplastic,190,87,213,108
b--182-_jpg.rf.b9cf79c57759d2ef6e99a3e857f2ef71.jpg,563,537,Microplastic,19,122,55,167
b--182-_jpg.rf.b9cf79c57759d2ef6e99a3e857f2ef71.jpg,563,537,Microplastic,403,139,466,220
b--182-_jpg.rf.b9cf79c57759d2ef6e99a3e857f2ef71.jpg,563,537,Microplastic,294,274,329,306
a--42-_jpg.rf.bb9d9d84fe768634cbff7ef77c565e79.jpg,563,537,Microplastic,337,63,421,147
a--42-_jpg.rf.bb9d9d84fe768634cbff7ef77c565e79.jpg,563,537,Microplastic,105,179,172,246
a--42-_jpg.rf.bb9d9d84fe768634cbff7ef77c565e79.jpg,563,537,Microplastic,319,246,394,323
a--42-_jpg.rf.bb9d9d84fe768634cbff7ef77c565e79.jpg,563,537,Microplastic,4,442,74,508
a--42-_jpg.rf.bb9d9d84fe768634cbff7ef77c565e79.jpg,563,537,Microplastic,234,459,305,536
d--1-_jpg.rf.b37e794762fcd2f017ba3289c0e8183f.jpg,353,336,Microplastic,127,73,220,190
f--47-_jpg.rf.bbe1ca316c49d255ba5bbbca3555b2b1.jpg,563,537,Microplastic,239,0,292,15
f--47-_jpg.rf.bbe1ca316c49d255ba5bbbca3555b2b1.jpg,563,537,Microplastic,80,0,146,37
f--47-_jpg.rf.bbe1ca316c49d255ba5bbbca3555b2b1.jpg,563,537,Microplastic,127,164,195,207
f--47-_jpg.rf.bbe1ca316c49d255ba5bbbca3555b2b1.jpg,563,537,Microplastic,469,227,523,274
f--47-_jpg.rf.bbe1ca316c49d255ba5bbbca3555b2b1.jpg,563,537,Microplastic,100,279,166,322
f--47-_jpg.rf.bbe1ca316c49d255ba5bbbca3555b2b1.jpg,563,537,Microplastic,175,470,232,527
f--47-_jpg.rf.bbe1ca316c49d255ba5bbbca3555b2b1.jpg,563,537,Microplastic,42,479,109,536
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,329,84,364,107
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,283,67,316,105
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,409,63,447,88
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,384,122,421,158
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,330,155,354,181
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,300,229,322,271
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,147,63,180,84
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,87,100,121,143
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,304,281,331,308
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,203,428,226,453
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,85,371,100,396
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,52,395,77,414
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,378,234,409,253
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,531,323,550,342
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,366,288,383,308
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,272,252,296,272
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,267,184,286,207
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,221,116,241,132
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,213,63,237,82
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,266,0,284,8
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,251,20,268,39
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,343,419,356,434
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,430,218,442,241
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,471,181,482,195
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,441,177,453,194
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,439,160,456,175
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,83,484,103,506
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,148,286,158,294
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,189,333,207,349
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,252,299,267,318
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,232,252,244,262
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,228,233,252,252
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,194,229,209,238
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,120,232,135,247
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,0,224,12,246
5_jpg.rf.bae5eab1f3f565c87534464393ff620a.jpg,563,537,Microplastic,29,166,41,176
a--33-_jpg.rf.bbdfdee1f8798a732c97f43683f708bf.jpg,563,537,Microplastic,200,92,290,146
a--33-_jpg.rf.bbdfdee1f8798a732c97f43683f708bf.jpg,563,537,Microplastic,45,259,115,344
a--33-_jpg.rf.bbdfdee1f8798a732c97f43683f708bf.jpg,563,537,Microplastic,192,327,276,412
a--33-_jpg.rf.bbdfdee1f8798a732c97f43683f708bf.jpg,563,537,Microplastic,322,282,398,357
115_jpg.rf.b67b6f9a57244ad787dd942e85efcc4c.jpg,563,537,Microplastic,135,9,165,55
115_jpg.rf.b67b6f9a57244ad787dd942e85efcc4c.jpg,563,537,Microplastic,222,27,256,60
115_jpg.rf.b67b6f9a57244ad787dd942e85efcc4c.jpg,563,537,Microplastic,180,97,213,119
115_jpg.rf.b67b6f9a57244ad787dd942e85efcc4c.jpg,563,537,Microplastic,320,120,369,170
115_jpg.rf.b67b6f9a57244ad787dd942e85efcc4c.jpg,563,537,Microplastic,372,134,397,172
115_jpg.rf.b67b6f9a57244ad787dd942e85efcc4c.jpg,563,537,Microplastic,295,167,322,195
115_jpg.rf.b67b6f9a57244ad787dd942e85efcc4c.jpg,563,537,Microplastic,264,202,290,241
115_jpg.rf.b67b6f9a57244ad787dd942e85efcc4c.jpg,563,537,Microplastic,303,207,329,240
115_jpg.rf.b67b6f9a57244ad787dd942e85efcc4c.jpg,563,537,Microplastic,312,292,342,328
115_jpg.rf.b67b6f9a57244ad787dd942e85efcc4c.jpg,563,537,Microplastic,234,420,255,442
115_jpg.rf.b67b6f9a57244ad787dd942e85efcc4c.jpg,563,537,Microplastic,49,439,82,490
115_jpg.rf.b67b6f9a57244ad787dd942e85efcc4c.jpg,563,537,Microplastic,352,444,378,486
115_jpg.rf.b67b6f9a57244ad787dd942e85efcc4c.jpg,563,537,Microplastic,275,449,300,487
115_jpg.rf.b67b6f9a57244ad787dd942e85efcc4c.jpg,563,537,Microplastic,182,459,213,486
f--187-_jpg.rf.baa5d2f3fd4991c1d3e09c23cc4dc10d.jpg,563,537,Microplastic,269,0,382,61
f--187-_jpg.rf.baa5d2f3fd4991c1d3e09c23cc4dc10d.jpg,563,537,Microplastic,55,209,89,262
f--187-_jpg.rf.baa5d2f3fd4991c1d3e09c23cc4dc10d.jpg,563,537,Microplastic,435,222,493,288
f--187-_jpg.rf.baa5d2f3fd4991c1d3e09c23cc4dc10d.jpg,563,537,Microplastic,209,272,254,322
f--187-_jpg.rf.baa5d2f3fd4991c1d3e09c23cc4dc10d.jpg,563,537,Microplastic,278,311,318,364
f--187-_jpg.rf.baa5d2f3fd4991c1d3e09c23cc4dc10d.jpg,563,537,Microplastic,0,340,39,409
f--187-_jpg.rf.baa5d2f3fd4991c1d3e09c23cc4dc10d.jpg,563,537,Microplastic,100,474,166,536
b--42-_jpg.rf.b885179b05b2397362ab90785c01de07.jpg,563,537,Microplastic,409,40,439,63
b--42-_jpg.rf.b885179b05b2397362ab90785c01de07.jpg,563,537,Microplastic,202,59,226,97
b--42-_jpg.rf.b885179b05b2397362ab90785c01de07.jpg,563,537,Microplastic,212,145,229,164
b--42-_jpg.rf.b885179b05b2397362ab90785c01de07.jpg,563,537,Microplastic,166,203,178,225
b--42-_jpg.rf.b885179b05b2397362ab90785c01de07.jpg,563,537,Microplastic,337,195,380,253
b--42-_jpg.rf.b885179b05b2397362ab90785c01de07.jpg,563,537,Microplastic,80,222,100,242
b--42-_jpg.rf.b885179b05b2397362ab90785c01de07.jpg,563,537,Microplastic,543,224,559,244
b--42-_jpg.rf.b885179b05b2397362ab90785c01de07.jpg,563,537,Microplastic,496,208,526,290
b--42-_jpg.rf.b885179b05b2397362ab90785c01de07.jpg,563,537,Microplastic,187,245,223,282
b--42-_jpg.rf.b885179b05b2397362ab90785c01de07.jpg,563,537,Microplastic,256,256,272,281
b--42-_jpg.rf.b885179b05b2397362ab90785c01de07.jpg,563,537,Microplastic,521,261,561,307
b--42-_jpg.rf.b885179b05b2397362ab90785c01de07.jpg,563,537,Microplastic,93,280,115,300
b--42-_jpg.rf.b885179b05b2397362ab90785c01de07.jpg,563,537,Microplastic,265,390,280,423
b--42-_jpg.rf.b885179b05b2397362ab90785c01de07.jpg,563,537,Microplastic,311,416,343,445
b--42-_jpg.rf.b885179b05b2397362ab90785c01de07.jpg,563,537,Microplastic,108,459,126,486
b--42-_jpg.rf.b885179b05b2397362ab90785c01de07.jpg,563,537,Microplastic,146,462,165,485
b--42-_jpg.rf.b885179b05b2397362ab90785c01de07.jpg,563,537,Microplastic,327,498,357,536
b--42-_jpg.rf.b885179b05b2397362ab90785c01de07.jpg,563,537,Microplastic,399,494,455,536
d--51-_jpg.rf.bb812420559f51584cd8916a9b0dc1af.jpg,563,537,Microplastic,267,99,412,221
d--51-_jpg.rf.bb812420559f51584cd8916a9b0dc1af.jpg,563,537,Microplastic,278,211,391,311
d--51-_jpg.rf.bb812420559f51584cd8916a9b0dc1af.jpg,563,537,Microplastic,113,272,248,423
27_jpg.rf.bcda8bed58ced16c5e17ff727e84dbab.jpg,563,537,Microplastic,158,111,198,147
27_jpg.rf.bcda8bed58ced16c5e17ff727e84dbab.jpg,563,537,Microplastic,76,142,105,173
27_jpg.rf.bcda8bed58ced16c5e17ff727e84dbab.jpg,563,537,Microplastic,127,173,157,212
27_jpg.rf.bcda8bed58ced16c5e17ff727e84dbab.jpg,563,537,Microplastic,204,263,248,282
27_jpg.rf.bcda8bed58ced16c5e17ff727e84dbab.jpg,563,537,Microplastic,245,224,262,246
27_jpg.rf.bcda8bed58ced16c5e17ff727e84dbab.jpg,563,537,Microplastic,272,181,284,198
27_jpg.rf.bcda8bed58ced16c5e17ff727e84dbab.jpg,563,537,Microplastic,303,186,317,205
27_jpg.rf.bcda8bed58ced16c5e17ff727e84dbab.jpg,563,537,Microplastic,336,190,357,202
27_jpg.rf.bcda8bed58ced16c5e17ff727e84dbab.jpg,563,537,Microplastic,477,199,504,220
27_jpg.rf.bcda8bed58ced16c5e17ff727e84dbab.jpg,563,537,Microplastic,294,308,316,330
27_jpg.rf.bcda8bed58ced16c5e17ff727e84dbab.jpg,563,537,Microplastic,371,311,382,326
27_jpg.rf.bcda8bed58ced16c5e17ff727e84dbab.jpg,563,537,Microplastic,314,353,328,372
27_jpg.rf.bcda8bed58ced16c5e17ff727e84dbab.jpg,563,537,Microplastic,191,424,218,454
27_jpg.rf.bcda8bed58ced16c5e17ff727e84dbab.jpg,563,537,Microplastic,126,446,158,472
27_jpg.rf.bcda8bed58ced16c5e17ff727e84dbab.jpg,563,537,Microplastic,317,486,339,511
27_jpg.rf.bcda8bed58ced16c5e17ff727e84dbab.jpg,563,537,Microplastic,104,448,117,459
27_jpg.rf.bcda8bed58ced16c5e17ff727e84dbab.jpg,563,537,Microplastic,74,380,88,398
27_jpg.rf.bcda8bed58ced16c5e17ff727e84dbab.jpg,563,537,Microplastic,117,306,139,326
27_jpg.rf.bcda8bed58ced16c5e17ff727e84dbab.jpg,563,537,Microplastic,65,289,83,304
27_jpg.rf.bcda8bed58ced16c5e17ff727e84dbab.jpg,563,537,Microplastic,58,229,68,246
27_jpg.rf.bcda8bed58ced16c5e17ff727e84dbab.jpg,563,537,Microplastic,62,196,78,211
27_jpg.rf.bcda8bed58ced16c5e17ff727e84dbab.jpg,563,537,Microplastic,0,241,12,261
27_jpg.rf.bcda8bed58ced16c5e17ff727e84dbab.jpg,563,537,Microplastic,0,185,22,205
190_jpg.rf.bbffa7ff0e9df3f2603745032d9e56cb.jpg,563,537,Microplastic,229,62,248,88
190_jpg.rf.bbffa7ff0e9df3f2603745032d9e56cb.jpg,563,537,Microplastic,262,84,283,102
190_jpg.rf.bbffa7ff0e9df3f2603745032d9e56cb.jpg,563,537,Microplastic,100,89,129,127
190_jpg.rf.bbffa7ff0e9df3f2603745032d9e56cb.jpg,563,537,Microplastic,370,97,398,123
190_jpg.rf.bbffa7ff0e9df3f2603745032d9e56cb.jpg,563,537,Microplastic,229,100,244,121
190_jpg.rf.bbffa7ff0e9df3f2603745032d9e56cb.jpg,563,537,Microplastic,307,127,326,163
190_jpg.rf.bbffa7ff0e9df3f2603745032d9e56cb.jpg,563,537,Microplastic,165,199,204,228
190_jpg.rf.bbffa7ff0e9df3f2603745032d9e56cb.jpg,563,537,Microplastic,375,214,397,239
190_jpg.rf.bbffa7ff0e9df3f2603745032d9e56cb.jpg,563,537,Microplastic,77,219,91,240
190_jpg.rf.bbffa7ff0e9df3f2603745032d9e56cb.jpg,563,537,Microplastic,522,219,548,243
190_jpg.rf.bbffa7ff0e9df3f2603745032d9e56cb.jpg,563,537,Microplastic,370,250,385,273
190_jpg.rf.bbffa7ff0e9df3f2603745032d9e56cb.jpg,563,537,Microplastic,196,253,221,280
190_jpg.rf.bbffa7ff0e9df3f2603745032d9e56cb.jpg,563,537,Microplastic,355,280,385,301
190_jpg.rf.bbffa7ff0e9df3f2603745032d9e56cb.jpg,563,537,Microplastic,65,294,86,317
